"DATE","HOUR","ESP","NIGHT_ID","SITE","DISTANCE","TEMPERATURE","VENT","LUNAR_PHASE","TOTAL_PULSES","TOTAL_NB"
2024-09-27,19,"HYPSAV",1,"LA FARE LES OLIVIERS",150,20,33,"Décroissante",7,1
2024-09-27,19,"PIPKUH",1,"LA FARE LES OLIVIERS",150,20,33,"Décroissante",139,8
2024-09-27,19,"PIPNAT",1,"LA FARE LES OLIVIERS",150,20,33,"Décroissante",103,3
2024-09-27,19,"PIPNAT",1,"LA FARE LES OLIVIERS",300,20,33,"Décroissante",32,1
2024-09-27,20,"PIPKUH",1,"LA FARE LES OLIVIERS",150,19,22,"Décroissante",2731,63
2024-09-27,20,"PIPKUH",1,"LA FARE LES OLIVIERS",300,19,22,"Décroissante",59,3
2024-09-27,20,"PIPKUH",1,"LA FARE LES OLIVIERS",470,19,22,"Décroissante",70,3
2024-09-27,20,"PIPNAT",1,"LA FARE LES OLIVIERS",150,19,22,"Décroissante",1168,26
2024-09-27,20,"PIPPIP",1,"LA FARE LES OLIVIERS",470,19,22,"Décroissante",8,1
2024-09-27,20,"PIPPYG",1,"LA FARE LES OLIVIERS",150,19,22,"Décroissante",34,3
2024-09-27,20,"PIPPYG",1,"LA FARE LES OLIVIERS",300,19,22,"Décroissante",4,1
2024-09-27,20,"TADTEN",1,"LA FARE LES OLIVIERS",150,19,22,"Décroissante",2,1
2024-09-27,21,"NYCLEI",1,"LA FARE LES OLIVIERS",150,19,39,"Décroissante",21,2
2024-09-27,21,"NYCNOC",1,"LA FARE LES OLIVIERS",150,19,39,"Décroissante",2,1
2024-09-27,21,"PIPPYG",1,"LA FARE LES OLIVIERS",150,19,39,"Décroissante",31,3
2024-09-27,21,"PIPPYG",1,"LA FARE LES OLIVIERS",300,19,39,"Décroissante",7,1
2024-09-27,22,"MINSCH",1,"LA FARE LES OLIVIERS",150,18,39,"Décroissante",31,1
2024-09-27,22,"NYCLEI",1,"LA FARE LES OLIVIERS",300,18,39,"Décroissante",6,1
2024-09-27,22,"PIPNAT",1,"LA FARE LES OLIVIERS",150,18,39,"Décroissante",40,2
2024-09-27,22,"PIPPYG",1,"LA FARE LES OLIVIERS",150,18,39,"Décroissante",53,3
2024-09-27,22,"PIPPYG",1,"LA FARE LES OLIVIERS",470,18,39,"Décroissante",4,1
2024-09-27,22,"TADTEN",1,"LA FARE LES OLIVIERS",150,18,39,"Décroissante",3,1
2024-09-27,23,"MINSCH",1,"LA FARE LES OLIVIERS",300,17,35,"Décroissante",15,1
2024-09-27,23,"NYCLEI",1,"LA FARE LES OLIVIERS",300,17,35,"Décroissante",12,2
2024-09-27,23,"PIPNAT",1,"LA FARE LES OLIVIERS",470,17,35,"Décroissante",3,1
2024-09-27,23,"PIPPYG",1,"LA FARE LES OLIVIERS",150,17,35,"Décroissante",20,1
2024-09-27,23,"PIPPYG",1,"LA FARE LES OLIVIERS",300,17,35,"Décroissante",11,1
2024-09-27,23,"TADTEN",1,"LA FARE LES OLIVIERS",150,17,35,"Décroissante",6,1
2024-09-27,23,"TADTEN",1,"LA FARE LES OLIVIERS",300,17,35,"Décroissante",14,1
2024-09-28,0,"NYCLEI",1,"LA FARE LES OLIVIERS",470,17,37,"Décroissante",3,1
2024-09-28,0,"PIPNAT",1,"LA FARE LES OLIVIERS",150,17,37,"Décroissante",17,1
2024-09-28,0,"PIPPYG",1,"LA FARE LES OLIVIERS",150,17,37,"Décroissante",58,3
2024-09-28,0,"TADTEN",1,"LA FARE LES OLIVIERS",470,17,37,"Décroissante",11,1
2024-09-28,1,"MINSCH",1,"LA FARE LES OLIVIERS",150,16,31,"Décroissante",8,1
2024-09-28,1,"MYODAS",1,"LA FARE LES OLIVIERS",150,16,31,"Décroissante",9,1
2024-09-28,1,"TADTEN",1,"LA FARE LES OLIVIERS",300,16,31,"Décroissante",21,1
2024-09-28,2,"MINSCH",1,"LA FARE LES OLIVIERS",150,16,31,"Décroissante",6,1
2024-09-28,2,"PIPKUH",1,"LA FARE LES OLIVIERS",150,16,31,"Décroissante",14,1
2024-09-28,2,"PIPNAT",1,"LA FARE LES OLIVIERS",150,16,31,"Décroissante",17,1
2024-09-28,2,"TADTEN",1,"LA FARE LES OLIVIERS",470,16,31,"Décroissante",17,2
2024-09-28,3,"PLEAUS",1,"LA FARE LES OLIVIERS",150,16,33,"Décroissante",17,1
2024-09-28,3,"TADTEN",1,"LA FARE LES OLIVIERS",470,16,33,"Décroissante",14,2
2024-09-28,4,"TADTEN",1,"LA FARE LES OLIVIERS",150,15,37,"Décroissante",3,1
2024-09-28,5,"PLEAUS",1,"LA FARE LES OLIVIERS",150,15,30,"Décroissante",11,1
2024-09-28,19,"PIPKUH",2,"LA FARE LES OLIVIERS",150,18,50,"Décroissante",6,1
2024-09-28,20,"EPTISA",2,"LA FARE LES OLIVIERS",150,17,42,"Décroissante",4,1
2024-09-28,20,"EPTSER",2,"LA FARE LES OLIVIERS",300,17,42,"Décroissante",5,1
2024-09-28,20,"NYCLEI",2,"LA FARE LES OLIVIERS",150,17,42,"Décroissante",5,1
2024-09-28,20,"PIPKUH",2,"LA FARE LES OLIVIERS",150,17,42,"Décroissante",326,12
2024-09-28,21,"NYCLEI",2,"LA FARE LES OLIVIERS",150,16,42,"Décroissante",2,1
2024-09-28,21,"PIPKUH",2,"LA FARE LES OLIVIERS",300,16,42,"Décroissante",22,1
2024-09-28,22,"NYCLEI",2,"LA FARE LES OLIVIERS",150,16,40,"Décroissante",7,1
2024-09-28,22,"TADTEN",2,"LA FARE LES OLIVIERS",470,16,40,"Décroissante",14,1
2024-09-28,23,"EPTSER",2,"LA FARE LES OLIVIERS",150,15,44,"Décroissante",15,1
2024-09-29,4,"PIPNAT",2,"LA FARE LES OLIVIERS",300,12,20,"Nouvelle Lune",19,1
2024-09-29,4,"TADTEN",2,"LA FARE LES OLIVIERS",150,12,20,"Nouvelle Lune",12,1
2024-09-29,19,"NYCNOC",3,"LA FARE LES OLIVIERS",150,18,11,"Nouvelle Lune",13,1
2024-09-29,19,"PIPKUH",3,"LA FARE LES OLIVIERS",150,18,11,"Nouvelle Lune",208,5
2024-09-29,19,"PIPNAT",3,"LA FARE LES OLIVIERS",150,18,11,"Nouvelle Lune",58,2
2024-09-29,20,"NYCLEI",3,"LA FARE LES OLIVIERS",150,16,5,"Nouvelle Lune",20,3
2024-09-29,20,"NYCLEI",3,"LA FARE LES OLIVIERS",300,16,5,"Nouvelle Lune",17,4
2024-09-29,20,"NYCLEI",3,"LA FARE LES OLIVIERS",470,16,5,"Nouvelle Lune",6,1
2024-09-29,20,"NYCNOC",3,"LA FARE LES OLIVIERS",150,16,5,"Nouvelle Lune",3,1
2024-09-29,20,"NYCNOC",3,"LA FARE LES OLIVIERS",300,16,5,"Nouvelle Lune",6,1
2024-09-29,20,"PIPKUH",3,"LA FARE LES OLIVIERS",150,16,5,"Nouvelle Lune",174,9
2024-09-29,20,"PIPKUH",3,"LA FARE LES OLIVIERS",300,16,5,"Nouvelle Lune",190,7
2024-09-29,20,"PIPKUH",3,"LA FARE LES OLIVIERS",470,16,5,"Nouvelle Lune",35,2
2024-09-29,20,"PIPPIP",3,"LA FARE LES OLIVIERS",470,16,5,"Nouvelle Lune",4,1
2024-09-29,20,"PIPPYG",3,"LA FARE LES OLIVIERS",150,16,5,"Nouvelle Lune",30,1
2024-09-29,20,"PIPPYG",3,"LA FARE LES OLIVIERS",300,16,5,"Nouvelle Lune",17,1
2024-09-29,20,"TADTEN",3,"LA FARE LES OLIVIERS",150,16,5,"Nouvelle Lune",29,2
2024-09-29,20,"TADTEN",3,"LA FARE LES OLIVIERS",300,16,5,"Nouvelle Lune",43,2
2024-09-29,20,"TADTEN",3,"LA FARE LES OLIVIERS",470,16,5,"Nouvelle Lune",34,1
2024-09-29,21,"NYCLEI",3,"LA FARE LES OLIVIERS",300,15,13,"Nouvelle Lune",6,2
2024-09-29,21,"PIPNAT",3,"LA FARE LES OLIVIERS",300,15,13,"Nouvelle Lune",19,1
2024-09-29,21,"PIPPIP",3,"LA FARE LES OLIVIERS",150,15,13,"Nouvelle Lune",16,1
2024-09-29,21,"PIPPYG",3,"LA FARE LES OLIVIERS",150,15,13,"Nouvelle Lune",49,1
2024-09-29,21,"PIPPYG",3,"LA FARE LES OLIVIERS",300,15,13,"Nouvelle Lune",6,1
2024-09-29,21,"PLEAUS",3,"LA FARE LES OLIVIERS",150,15,13,"Nouvelle Lune",10,2
2024-09-29,21,"TADTEN",3,"LA FARE LES OLIVIERS",150,15,13,"Nouvelle Lune",37,5
2024-09-29,21,"TADTEN",3,"LA FARE LES OLIVIERS",300,15,13,"Nouvelle Lune",108,17
2024-09-29,21,"TADTEN",3,"LA FARE LES OLIVIERS",470,15,13,"Nouvelle Lune",71,7
2024-09-29,22,"MINSCH",3,"LA FARE LES OLIVIERS",300,15,7,"Nouvelle Lune",43,1
2024-09-29,22,"PIPPYG",3,"LA FARE LES OLIVIERS",150,15,7,"Nouvelle Lune",86,3
2024-09-29,22,"TADTEN",3,"LA FARE LES OLIVIERS",150,15,7,"Nouvelle Lune",72,7
2024-09-29,22,"TADTEN",3,"LA FARE LES OLIVIERS",300,15,7,"Nouvelle Lune",77,6
2024-09-29,22,"TADTEN",3,"LA FARE LES OLIVIERS",470,15,7,"Nouvelle Lune",57,4
2024-09-29,23,"NYCLEI",3,"LA FARE LES OLIVIERS",150,16,9,"Nouvelle Lune",5,1
2024-09-29,23,"PIPPYG",3,"LA FARE LES OLIVIERS",150,16,9,"Nouvelle Lune",24,2
2024-09-29,23,"TADTEN",3,"LA FARE LES OLIVIERS",150,16,9,"Nouvelle Lune",9,2
2024-09-29,23,"TADTEN",3,"LA FARE LES OLIVIERS",300,16,9,"Nouvelle Lune",4,1
2024-09-29,23,"TADTEN",3,"LA FARE LES OLIVIERS",470,16,9,"Nouvelle Lune",10,1
2024-09-30,0,"NYCLEI",3,"LA FARE LES OLIVIERS",470,15,9,"Nouvelle Lune",4,1
2024-09-30,1,"PIPPYG",3,"LA FARE LES OLIVIERS",150,15,9,"Nouvelle Lune",8,1
2024-09-30,2,"PLEAUS",3,"LA FARE LES OLIVIERS",300,14,4,"Nouvelle Lune",2,1
2024-09-30,2,"TADTEN",3,"LA FARE LES OLIVIERS",150,14,4,"Nouvelle Lune",22,2
2024-09-30,3,"TADTEN",3,"LA FARE LES OLIVIERS",150,14,4,"Nouvelle Lune",34,1
2024-09-30,3,"TADTEN",3,"LA FARE LES OLIVIERS",300,14,4,"Nouvelle Lune",16,1
2024-09-30,5,"RHIFER",3,"LA FARE LES OLIVIERS",470,13,7,"Nouvelle Lune",5,1
2024-09-30,5,"TADTEN",3,"LA FARE LES OLIVIERS",150,13,7,"Nouvelle Lune",19,3
2024-09-30,5,"TADTEN",3,"LA FARE LES OLIVIERS",300,13,7,"Nouvelle Lune",41,1
2024-09-30,6,"PIPKUH",3,"LA FARE LES OLIVIERS",150,15,7,"Nouvelle Lune",5,1
2024-09-30,6,"PIPKUH",3,"LA FARE LES OLIVIERS",300,15,7,"Nouvelle Lune",21,2
2024-09-30,7,"PIPKUH",3,"LA FARE LES OLIVIERS",150,16,9,"Nouvelle Lune",43,1
2024-10-04,19,"PIPKUH",1,"MONTPELLIER",150,18,20,"Nouvelle Lune",6,2
2024-10-04,19,"PIPKUH",1,"MONTPELLIER",300,18,20,"Nouvelle Lune",108,6
2024-10-04,19,"PIPNAT",1,"MONTPELLIER",150,18,20,"Nouvelle Lune",2,1
2024-10-04,19,"PIPPIP",1,"MONTPELLIER",150,18,20,"Nouvelle Lune",32,1
2024-10-04,19,"PIPPIP",1,"MONTPELLIER",300,18,20,"Nouvelle Lune",299,13
2024-10-04,19,"PIPPYG",1,"MONTPELLIER",150,18,20,"Nouvelle Lune",139,4
2024-10-04,19,"PIPPYG",1,"MONTPELLIER",300,18,20,"Nouvelle Lune",125,9
2024-10-04,19,"PIPPYG",1,"MONTPELLIER",470,18,20,"Nouvelle Lune",21,6
2024-10-04,20,"PIPKUH",1,"MONTPELLIER",150,16,16,"Nouvelle Lune",3,1
2024-10-04,20,"PIPNAT",1,"MONTPELLIER",300,16,16,"Nouvelle Lune",21,2
2024-10-04,20,"PIPPIP",1,"MONTPELLIER",300,16,16,"Nouvelle Lune",436,18
2024-10-04,20,"PIPPYG",1,"MONTPELLIER",150,16,16,"Nouvelle Lune",61,5
2024-10-04,20,"PIPPYG",1,"MONTPELLIER",300,16,16,"Nouvelle Lune",7,1
2024-10-04,20,"PLEAUR",1,"MONTPELLIER",150,16,16,"Nouvelle Lune",2,1
2024-10-04,21,"EPTNIL",1,"MONTPELLIER",150,15,15,"Nouvelle Lune",2,1
2024-10-04,21,"NYCLEI",1,"MONTPELLIER",300,15,15,"Nouvelle Lune",10,1
2024-10-04,21,"NYCNOC",1,"MONTPELLIER",300,15,15,"Nouvelle Lune",2,1
2024-10-04,21,"PIPPIP",1,"MONTPELLIER",150,15,15,"Nouvelle Lune",7,1
2024-10-04,21,"TADTEN",1,"MONTPELLIER",300,15,15,"Nouvelle Lune",6,1
2024-10-04,22,"EPTISA",1,"MONTPELLIER",300,14,11,"Nouvelle Lune",3,1
2024-10-04,22,"EPTSER",1,"MONTPELLIER",150,14,11,"Nouvelle Lune",3,1
2024-10-04,22,"MINSCH",1,"MONTPELLIER",300,14,11,"Nouvelle Lune",4,1
2024-10-04,22,"NYCLEI",1,"MONTPELLIER",150,14,11,"Nouvelle Lune",2,1
2024-10-04,22,"NYCLEI",1,"MONTPELLIER",300,13,11,"Nouvelle Lune",8,1
2024-10-04,22,"NYCLEI",1,"MONTPELLIER",300,14,11,"Nouvelle Lune",9,2
2024-10-04,22,"PIPPYG",1,"MONTPELLIER",300,14,11,"Nouvelle Lune",4,1
2024-10-04,23,"NYCLEI",1,"MONTPELLIER",300,13,13,"Nouvelle Lune",19,1
2024-10-04,23,"PIPKUH",1,"MONTPELLIER",300,13,13,"Nouvelle Lune",14,1
2024-10-04,23,"PIPNAT",1,"MONTPELLIER",300,13,13,"Nouvelle Lune",34,1
2024-10-04,23,"PIPNAT",1,"MONTPELLIER",470,13,13,"Nouvelle Lune",2,1
2024-10-05,0,"NYCLAS",1,"MONTPELLIER",150,13,15,"Nouvelle Lune",4,1
2024-10-05,0,"NYCLEI",1,"MONTPELLIER",150,13,15,"Nouvelle Lune",4,1
2024-10-05,0,"NYCLEI",1,"MONTPELLIER",300,13,15,"Nouvelle Lune",2,1
2024-10-05,0,"TADTEN",1,"MONTPELLIER",150,13,15,"Nouvelle Lune",3,1
2024-10-05,1,"NYCLAS",1,"MONTPELLIER",300,12,7,"Nouvelle Lune",18,1
2024-10-05,1,"TADTEN",1,"MONTPELLIER",300,12,7,"Nouvelle Lune",9,1
2024-10-05,2,"NYCLEI",1,"MONTPELLIER",300,12,11,"Nouvelle Lune",3,1
2024-10-05,2,"PIPNAT",1,"MONTPELLIER",150,12,11,"Nouvelle Lune",15,1
2024-10-05,4,"PIPPYG",1,"MONTPELLIER",150,11,9,"Nouvelle Lune",2,1
2024-10-05,7,"TADTEN",1,"MONTPELLIER",300,17,13,"Nouvelle Lune",2,1
2024-10-05,19,"PIPKUH",2,"MONTPELLIER",150,17,13,"Nouvelle Lune",10,1
2024-10-05,19,"PIPKUH",2,"MONTPELLIER",300,17,13,"Nouvelle Lune",9,2
2024-10-05,19,"PIPNAT",2,"MONTPELLIER",300,17,13,"Nouvelle Lune",8,1
2024-10-05,19,"PIPPIP",2,"MONTPELLIER",150,17,13,"Nouvelle Lune",60,4
2024-10-05,19,"PIPPIP",2,"MONTPELLIER",300,17,13,"Nouvelle Lune",219,15
2024-10-05,19,"PIPPIP",2,"MONTPELLIER",470,17,13,"Nouvelle Lune",6,2
2024-10-05,19,"PIPPYG",2,"MONTPELLIER",150,17,13,"Nouvelle Lune",59,7
2024-10-05,19,"PIPPYG",2,"MONTPELLIER",300,17,13,"Nouvelle Lune",33,6
2024-10-05,19,"PIPPYG",2,"MONTPELLIER",470,17,13,"Nouvelle Lune",6,1
2024-10-05,20,"EPTNIL",2,"MONTPELLIER",300,16,11,"Nouvelle Lune",3,1
2024-10-05,20,"NYCLEI",2,"MONTPELLIER",300,16,11,"Nouvelle Lune",2,1
2024-10-05,20,"PIPKUH",2,"MONTPELLIER",150,16,11,"Nouvelle Lune",13,1
2024-10-05,20,"PIPKUH",2,"MONTPELLIER",300,16,11,"Nouvelle Lune",28,2
2024-10-05,20,"PIPPIP",2,"MONTPELLIER",300,16,11,"Nouvelle Lune",165,10
2024-10-05,20,"PIPPYG",2,"MONTPELLIER",150,16,11,"Nouvelle Lune",17,2
2024-10-05,20,"PIPPYG",2,"MONTPELLIER",300,16,11,"Nouvelle Lune",4,1
2024-10-05,20,"TADTEN",2,"MONTPELLIER",300,16,11,"Nouvelle Lune",4,1
2024-10-05,21,"MINSCH",2,"MONTPELLIER",300,15,7,"Nouvelle Lune",6,3
2024-10-05,21,"NYCLAS",2,"MONTPELLIER",300,15,7,"Nouvelle Lune",4,1
2024-10-05,21,"PIPKUH",2,"MONTPELLIER",300,15,7,"Nouvelle Lune",4,1
2024-10-05,21,"PIPPIP",2,"MONTPELLIER",150,15,7,"Nouvelle Lune",15,3
2024-10-05,21,"PIPPIP",2,"MONTPELLIER",300,15,7,"Nouvelle Lune",9,2
2024-10-05,21,"PIPPYG",2,"MONTPELLIER",150,15,7,"Nouvelle Lune",17,4
2024-10-05,21,"PIPPYG",2,"MONTPELLIER",300,15,7,"Nouvelle Lune",8,2
2024-10-05,22,"MINSCH",2,"MONTPELLIER",300,13,7,"Nouvelle Lune",9,1
2024-10-05,22,"NYCLAS",2,"MONTPELLIER",300,13,7,"Nouvelle Lune",14,1
2024-10-05,22,"PIPNAT",2,"MONTPELLIER",300,13,7,"Nouvelle Lune",25,2
2024-10-05,22,"PIPPYG",2,"MONTPELLIER",150,13,7,"Nouvelle Lune",78,10
2024-10-05,22,"PIPPYG",2,"MONTPELLIER",300,13,7,"Nouvelle Lune",18,4
2024-10-05,23,"NYCLEI",2,"MONTPELLIER",150,11,5,"Nouvelle Lune",3,1
2024-10-05,23,"NYCLEI",2,"MONTPELLIER",300,11,5,"Nouvelle Lune",23,1
2024-10-05,23,"NYCLEI",2,"MONTPELLIER",470,11,5,"Nouvelle Lune",2,1
2024-10-05,23,"PIPNAT",2,"MONTPELLIER",300,11,5,"Nouvelle Lune",11,1
2024-10-05,23,"PIPPIP",2,"MONTPELLIER",300,11,5,"Nouvelle Lune",2,1
2024-10-05,23,"PIPPYG",2,"MONTPELLIER",150,11,5,"Nouvelle Lune",2,1
2024-10-05,23,"TADTEN",2,"MONTPELLIER",150,11,5,"Nouvelle Lune",2,1
2024-10-05,23,"TADTEN",2,"MONTPELLIER",300,11,5,"Nouvelle Lune",6,1
2024-10-06,0,"PIPPYG",2,"MONTPELLIER",150,12,7,"Nouvelle Lune",10,2
2024-10-06,0,"PIPPYG",2,"MONTPELLIER",300,12,7,"Nouvelle Lune",4,1
2024-10-06,1,"PIPKUH",2,"MONTPELLIER",300,12,7,"Nouvelle Lune",4,1
2024-10-06,1,"PIPNAT",2,"MONTPELLIER",150,12,7,"Nouvelle Lune",10,1
2024-10-06,1,"TADTEN",2,"MONTPELLIER",150,12,7,"Nouvelle Lune",12,2
2024-10-06,1,"TADTEN",2,"MONTPELLIER",300,12,7,"Nouvelle Lune",4,1
2024-10-06,2,"NYCLAS",2,"MONTPELLIER",150,12,5,"Nouvelle Lune",3,1
2024-10-06,2,"NYCLEI",2,"MONTPELLIER",300,12,5,"Nouvelle Lune",2,1
2024-10-06,2,"PIPNAT",2,"MONTPELLIER",300,12,5,"Nouvelle Lune",8,1
2024-10-06,2,"TADTEN",2,"MONTPELLIER",150,12,5,"Nouvelle Lune",4,1
2024-10-06,2,"TADTEN",2,"MONTPELLIER",300,12,5,"Nouvelle Lune",2,1
2024-10-06,3,"NYCLEI",2,"MONTPELLIER",150,12,9,"Nouvelle Lune",9,2
2024-10-06,4,"NYCLEI",2,"MONTPELLIER",300,13,7,"Nouvelle Lune",4,1
2024-10-06,5,"PLEAUS",2,"MONTPELLIER",300,13,7,"Nouvelle Lune",2,1
2024-10-06,19,"PIPKUH",3,"MONTPELLIER",300,14,17,"Nouvelle Lune",42,3
2024-10-06,19,"PIPNAT",3,"MONTPELLIER",300,14,17,"Nouvelle Lune",15,1
2024-10-06,19,"PIPPIP",3,"MONTPELLIER",150,14,17,"Nouvelle Lune",18,2
2024-10-06,19,"PIPPIP",3,"MONTPELLIER",300,14,17,"Nouvelle Lune",3,1
2024-10-06,19,"PIPPYG",3,"MONTPELLIER",150,14,17,"Nouvelle Lune",27,2
2024-10-06,19,"PIPPYG",3,"MONTPELLIER",300,14,17,"Nouvelle Lune",15,2
2024-10-06,20,"PIPKUH",3,"MONTPELLIER",300,15,17,"Nouvelle Lune",33,1
2024-10-06,20,"PIPNAT",3,"MONTPELLIER",300,15,18,"Nouvelle Lune",2,1
2024-10-06,20,"PIPPIP",3,"MONTPELLIER",150,15,20,"Nouvelle Lune",2,1
2024-10-06,20,"PIPPIP",3,"MONTPELLIER",150,15,21,"Nouvelle Lune",2,1
2024-10-06,20,"PIPPYG",3,"MONTPELLIER",150,15,22,"Nouvelle Lune",4,1
2024-10-06,20,"PLEAUS",3,"MONTPELLIER",300,15,19,"Nouvelle Lune",2,1
2024-10-06,21,"NYCLEI",3,"MONTPELLIER",300,15,13,"Nouvelle Lune",7,1
2024-10-06,21,"PIPPIP",3,"MONTPELLIER",150,15,13,"Nouvelle Lune",16,6
2024-10-06,21,"PIPPYG",3,"MONTPELLIER",300,15,13,"Nouvelle Lune",6,2
2024-10-06,21,"TADTEN",3,"MONTPELLIER",300,15,13,"Nouvelle Lune",3,1
2024-10-06,22,"NYCLEI",3,"MONTPELLIER",470,15,17,"Nouvelle Lune",3,1
2024-10-06,22,"PIPPIP",3,"MONTPELLIER",150,15,17,"Nouvelle Lune",6,2
2024-10-06,22,"PIPPYG",3,"MONTPELLIER",150,15,17,"Nouvelle Lune",15,2
2024-10-06,22,"PIPPYG",3,"MONTPELLIER",470,15,17,"Nouvelle Lune",40,1
2024-10-06,23,"NYCLEI",3,"MONTPELLIER",150,15,15,"Nouvelle Lune",16,2
2024-10-06,23,"NYCLEI",3,"MONTPELLIER",470,15,15,"Nouvelle Lune",2,1
2024-10-06,23,"PIPKUH",3,"MONTPELLIER",150,15,15,"Nouvelle Lune",7,1
2024-10-06,23,"PIPPYG",3,"MONTPELLIER",150,15,15,"Nouvelle Lune",7,1
2024-10-06,23,"TADTEN",3,"MONTPELLIER",150,15,15,"Nouvelle Lune",2,1
2024-10-07,0,"PIPPYG",3,"MONTPELLIER",150,15,13,"Croissante",13,1
2024-10-07,0,"PLEAUR",3,"MONTPELLIER",150,15,13,"Croissante",2,1
2024-10-07,1,"EPTSER",3,"MONTPELLIER",150,15,11,"Croissante",4,1
2024-10-07,1,"NYCLEI",3,"MONTPELLIER",300,15,11,"Croissante",4,1
2024-10-07,1,"NYCLEI",3,"MONTPELLIER",470,15,11,"Croissante",2,1
2024-10-07,1,"PIPNAT",3,"MONTPELLIER",300,15,11,"Croissante",16,1
2024-10-07,1,"PIPPYG",3,"MONTPELLIER",150,15,11,"Croissante",31,3
2024-10-07,1,"PIPPYG",3,"MONTPELLIER",300,15,11,"Croissante",2,1
2024-10-07,1,"TADTEN",3,"MONTPELLIER",150,15,11,"Croissante",5,1
2024-10-07,2,"NYCLEI",3,"MONTPELLIER",150,16,15,"Croissante",6,1
2024-10-07,2,"NYCLEI",3,"MONTPELLIER",300,16,15,"Croissante",3,1
2024-10-07,2,"PIPPIP",3,"MONTPELLIER",150,16,15,"Croissante",63,2
2024-10-07,2,"PIPPYG",3,"MONTPELLIER",300,16,15,"Croissante",14,1
2024-10-07,3,"PIPPIP",3,"MONTPELLIER",150,15,17,"Croissante",83,6
2024-10-07,4,"PIPPIP",3,"MONTPELLIER",470,15,18,"Croissante",40,2
2024-10-07,6,"PIPPYG",3,"MONTPELLIER",300,16,9,"Croissante",44,2
2024-10-11,19,"NYCNOC",1,"MONTPELLIER",150,18,9,"Croissante",35,1
2024-10-11,19,"NYCNOC",1,"MONTPELLIER",300,18,9,"Croissante",13,1
2024-10-11,19,"PIPKUH",1,"MONTPELLIER",150,18,9,"Croissante",257,10
2024-10-11,19,"PIPKUH",1,"MONTPELLIER",300,18,9,"Croissante",49,3
2024-10-11,19,"PIPNAT",1,"MONTPELLIER",150,18,9,"Croissante",31,3
2024-10-11,19,"PIPNAT",1,"MONTPELLIER",300,18,9,"Croissante",7,2
2024-10-11,19,"PIPNAT",1,"MONTPELLIER",470,18,9,"Croissante",14,4
2024-10-11,19,"PIPPIP",1,"MONTPELLIER",150,18,9,"Croissante",213,14
2024-10-11,19,"PIPPIP",1,"MONTPELLIER",300,18,9,"Croissante",788,29
2024-10-11,19,"PIPPIP",1,"MONTPELLIER",470,18,9,"Croissante",4,1
2024-10-11,19,"PIPPYG",1,"MONTPELLIER",150,18,9,"Croissante",115,9
2024-10-11,19,"PIPPYG",1,"MONTPELLIER",300,18,9,"Croissante",42,4
2024-10-11,20,"PIPPIP",1,"MONTPELLIER",150,17,7,"Croissante",15,1
2024-10-11,20,"PIPPIP",1,"MONTPELLIER",300,17,7,"Croissante",615,22
2024-10-11,20,"PIPPYG",1,"MONTPELLIER",150,17,7,"Croissante",83,9
2024-10-11,20,"PIPPYG",1,"MONTPELLIER",300,17,7,"Croissante",25,4
2024-10-11,20,"TADTEN",1,"MONTPELLIER",150,17,7,"Croissante",5,2
2024-10-11,20,"TADTEN",1,"MONTPELLIER",300,17,7,"Croissante",9,1
2024-10-11,21,"MINSCH",1,"MONTPELLIER",300,15,5,"Croissante",4,1
2024-10-11,21,"NYCLAS",1,"MONTPELLIER",300,15,5,"Croissante",13,1
2024-10-11,21,"PIPPIP",1,"MONTPELLIER",150,15,5,"Croissante",36,3
2024-10-11,21,"PIPPYG",1,"MONTPELLIER",150,15,5,"Croissante",4,1
2024-10-11,21,"PIPPYG",1,"MONTPELLIER",300,15,5,"Croissante",37,1
2024-10-11,21,"TADTEN",1,"MONTPELLIER",150,15,5,"Croissante",9,1
2024-10-11,22,"HYPSAV",1,"MONTPELLIER",150,13,11,"Croissante",6,1
2024-10-11,22,"PIPKUH",1,"MONTPELLIER",150,13,11,"Croissante",6,1
2024-10-11,22,"PIPNAT",1,"MONTPELLIER",150,13,11,"Croissante",13,1
2024-10-11,22,"PIPNAT",1,"MONTPELLIER",470,13,11,"Croissante",3,1
2024-10-11,22,"PIPPIP",1,"MONTPELLIER",150,13,11,"Croissante",6,2
2024-10-11,22,"PIPPYG",1,"MONTPELLIER",150,13,11,"Croissante",12,3
2024-10-11,22,"PIPPYG",1,"MONTPELLIER",300,13,11,"Croissante",129,4
2024-10-11,23,"PIPNAT",1,"MONTPELLIER",300,13,5,"Croissante",17,1
2024-10-11,23,"PIPPIP",1,"MONTPELLIER",150,13,5,"Croissante",41,6
2024-10-11,23,"PIPPIP",1,"MONTPELLIER",300,13,5,"Croissante",6,1
2024-10-11,23,"PIPPIP",1,"MONTPELLIER",470,13,5,"Croissante",2,1
2024-10-11,23,"PIPPYG",1,"MONTPELLIER",300,13,5,"Croissante",15,2
2024-10-12,0,"PIPNAT",1,"MONTPELLIER",150,12,9,"Croissante",13,1
2024-10-12,0,"PIPPIP",1,"MONTPELLIER",150,12,9,"Croissante",3,1
2024-10-12,0,"PIPPYG",1,"MONTPELLIER",150,12,9,"Croissante",6,1
2024-10-12,0,"PIPPYG",1,"MONTPELLIER",300,12,9,"Croissante",6,1
2024-10-12,0,"PIPPYG",1,"MONTPELLIER",470,12,9,"Croissante",6,1
